Actual Label,Predicted Label,Prob (Class 0 - Not Spam),Prob (Class 1 - Spam),,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.98262423,0.017375745,,,,,,
1,1,0.1252346,0.8747654,,,,,,
0,0,0.9998262,0.000173792,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99572974,0.004270257,,,,,,
0,0,0.9472073,0.05279274,,,,,,
1,1,0.45320076,0.54679924,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9904836,0.009516416,,,,,,
0,0,0.9860485,0.013951452,,,,,,
0,1,0.37149447,0.6285055,,,,,,
0,1,0.28700215,0.71299785,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.6667619,0.3332381,,,,,,
1,1,0.2179923,0.7820077,,,,,,
1,1,0.34920722,0.6507928,,,,,,
0,0,0.99015,0.009849995,,,,,,
0,0,0.7899535,0.21004653,,,,,,
0,0,0.9273592,0.0726408,,,,,,
0,0,0.99840266,0.001597328,,,,,,
0,1,0.3247462,0.6752538,,,,,,
0,0,0.94108224,0.05891777,,,,,,
0,1,0.2578203,0.7421797,,,,,,
0,0,0.588318,0.41168198,,,,,,
0,0,0.72676164,0.27323836,,,,,,
0,0,0.99950516,0.000494867,,,,,,
0,0,0.7813121,0.21868788,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.59211034,0.40788966,,,,,,
0,0,0.99958044,0.000419561,,,,,,
0,0,0.9974968,0.002503242,,,,,,
0,0,0.9991237,0.000876324,,,,,,
0,0,0.9988876,0.001112411,,,,,,
1,1,0.37370676,0.62629324,,,,,,
1,1,0.22981727,0.7701827,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9973265,0.002673521,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.98599845,0.014001546,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.83246535,0.16753465,,,,,,
0,0,0.9932472,0.006752798,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,0,0.97562814,0.024371833,,,,,,
0,0,0.786143,0.21385701,,,,,,
0,0,0.8482324,0.15176758,,,,,,
0,0,0.99539757,0.004602415,,,,,,
0,1,0.37387705,0.62612295,,,,,,
0,1,0.3515938,0.6484062,,,,,,
0,0,0.88180524,0.118194744,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9976666,0.002333399,,,,,,
0,0,0.73014826,0.26985174,,,,,,
0,0,0.93385303,0.06614697,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.67724514,0.32275486,,,,,,
0,0,0.9850646,0.014935344,,,,,,
0,0,0.9750532,0.024946818,,,,,,
1,1,0.16853344,0.83146656,,,,,,
0,0,0.9859279,0.014072119,,,,,,
0,0,0.8174759,0.18252406,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.34445655,0.65554345,,,,,,
0,0,0.5699953,0.43000475,,,,,,
0,0,0.99982095,0.000179073,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,0,0.7759052,0.22409482,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,1,0.2179923,0.7820077,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.99956554,0.000434456,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.8802844,0.11971554,,,,,,
0,0,0.6594014,0.34059855,,,,,,
0,0,0.9986621,0.001337902,,,,,,
1,1,0.23489499,0.765105,,,,,,
0,0,0.9953753,0.004624733,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.99932414,0.000675854,,,,,,
0,1,0.27238798,0.727612,,,,,,
0,0,0.9957488,0.004251203,,,,,,
0,1,0.31896907,0.6810309,,,,,,
1,1,0.2984985,0.7015015,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,1,0.4938922,0.5061078,,,,,,
0,0,0.9975373,0.002462712,,,,,,
0,0,0.96461,0.035390005,,,,,,
1,1,0.31896907,0.6810309,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33640552,0.6635945,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.99501437,0.004985632,,,,,,
0,0,0.97061014,0.029389877,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99700636,0.002993639,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.3655371,0.6344629,,,,,,
1,1,0.31896907,0.6810309,,,,,,
0,0,0.99983376,0.000166227,,,,,,
0,0,0.8912281,0.10877191,,,,,,
0,1,0.36366123,0.6363388,,,,,,
0,0,0.96598077,0.034019202,,,,,,
0,0,0.7642982,0.2357018,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9800639,0.01993611,,,,,,
0,0,0.9998493,0.000150653,,,,,,
1,1,0.37788826,0.62211174,,,,,,
0,0,0.9995143,0.000485738,,,,,,
0,0,0.9995365,0.000463474,,,,,,
0,0,0.9983672,0.001632807,,,,,,
0,0,0.9996937,0.000306319,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.7426415,0.2573585,,,,,,
1,1,0.3719535,0.6280465,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9988077,0.00119227,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.691517,0.308483,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9994431,0.000556879,,,,,,
0,1,0.32978135,0.67021865,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99436563,0.005634359,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.32056075,0.67943925,,,,,,
0,0,0.99928933,0.00071065,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99556005,0.004439966,,,,,,
0,0,0.9994822,0.000517815,,,,,,
0,0,0.9811897,0.018810261,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,0,0.98590505,0.014094922,,,,,,
0,0,0.89152646,0.10847355,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.28800178,0.7119982,,,,,,
0,0,0.9843701,0.015629873,,,,,,
0,0,0.9702315,0.029768521,,,,,,
0,1,0.31896907,0.6810309,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.2179923,0.7820077,,,,,,
1,1,0.2984985,0.7015015,,,,,,
0,0,0.99825764,0.001742334,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.95126194,0.04873804,,,,,,
0,0,0.7776521,0.2223479,,,,,,
0,0,0.8747384,0.1252616,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.36366123,0.6363388,,,,,,
0,0,0.85531944,0.14468056,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99911034,0.000889646,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9502441,0.049755894,,,,,,
0,0,0.96455836,0.035441615,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9890836,0.01091639,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.86329454,0.13670547,,,,,,
0,0,0.81220716,0.18779282,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9998509,0.00014908,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.93209356,0.067906454,,,,,,
0,1,0.31896907,0.6810309,,,,,,
1,1,0.37370676,0.62629324,,,,,,
0,0,0.91286284,0.08713718,,,,,,
0,0,0.9934937,0.006506322,,,,,,
0,0,0.9860208,0.013979194,,,,,,
0,0,0.9967919,0.003208099,,,,,,
0,0,0.6703794,0.32962063,,,,,,
1,1,0.46948707,0.5305129,,,,,,
0,0,0.9002025,0.09979749,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.9950856,0.004914387,,,,,,
1,1,0.37370676,0.62629324,,,,,,
0,0,0.7658888,0.2341112,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9820706,0.017929398,,,,,,
0,1,0.23873025,0.76126975,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9980957,0.001904306,,,,,,
0,0,0.99923646,0.000763548,,,,,,
0,0,0.98961836,0.010381664,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.99840724,0.001592758,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.9893676,0.010632393,,,,,,
0,0,0.9956681,0.004331903,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9904175,0.009582524,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.91546285,0.08453712,,,,,,
0,0,0.99184304,0.008156958,,,,,,
0,0,0.9630429,0.036957074,,,,,,
0,0,0.9914296,0.00857036,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.2984985,0.7015015,,,,,,
0,0,0.9125885,0.087411545,,,,,,
0,1,0.2646389,0.7353611,,,,,,
0,0,0.9655296,0.03447037,,,,,,
0,1,0.2646389,0.7353611,,,,,,
0,0,0.99548954,0.004510474,,,,,,
0,0,0.9510626,0.04893737,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.7825117,0.21748832,,,,,,
0,0,0.77923566,0.22076434,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99717075,0.002829239,,,,,,
0,0,0.9888873,0.011112713,,,,,,
0,0,0.9994866,0.000513362,,,,,,
0,0,0.5494722,0.45052782,,,,,,
0,0,0.7542512,0.2457488,,,,,,
0,0,0.99910855,0.000891475,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.7992068,0.20079319,,,,,,
0,0,0.9942076,0.005792401,,,,,,
0,0,0.98517424,0.014825756,,,,,,
0,0,0.9996281,0.000371864,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9998078,0.000192213,,,,,,
1,1,0.2179923,0.7820077,,,,,,
1,1,0.34904188,0.6509581,,,,,,
0,0,0.7373568,0.26264322,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.95098186,0.04901816,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.9977925,0.002207526,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.30970663,0.6902934,,,,,,
0,0,0.95048356,0.049516466,,,,,,
0,1,0.38051003,0.61948997,,,,,,
0,0,0.9998707,0.000129266,,,,,,
0,1,0.4601506,0.5398494,,,,,,
0,0,0.9950607,0.004939326,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.5236826,0.4763174,,,,,,
0,0,0.99942094,0.000579079,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,0,0.65827584,0.3417242,,,,,,
0,0,0.9997305,0.00026946,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.9948777,0.005122307,,,,,,
0,1,0.38813293,0.6118671,,,,,,
1,1,0.18863928,0.8113607,,,,,,
0,0,0.9977021,0.002297859,,,,,,
0,0,0.99758434,0.002415638,,,,,,
0,0,0.9879546,0.012045378,,,,,,
0,0,0.9735688,0.02643118,,,,,,
0,0,0.99895275,0.001047267,,,,,,
0,0,0.9980217,0.001978252,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9995083,0.000491673,,,,,,
0,0,0.9975771,0.002422933,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9843701,0.015629873,,,,,,
0,1,0.21090424,0.78909576,,,,,,
0,0,0.9936612,0.00633879,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.9985029,0.001497086,,,,,,
0,1,0.38502544,0.61497456,,,,,,
1,1,0.2179923,0.7820077,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.99804753,0.001952441,,,,,,
1,1,0.16853344,0.83146656,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.30970663,0.6902934,,,,,,
0,0,0.9980287,0.00197129,,,,,,
0,0,0.98812836,0.011871628,,,,,,
0,0,0.9826244,0.017375616,,,,,,
1,1,0.195328,0.804672,,,,,,
0,1,0.36380988,0.6361901,,,,,,
0,0,0.5498357,0.45016435,,,,,,
0,0,0.96106434,0.03893568,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9866562,0.013343818,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.3818258,0.6181742,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.5914937,0.40850627,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.988239,0.011761005,,,,,,
0,0,0.99428535,0.005714655,,,,,,
0,0,0.9877376,0.012262424,,,,,,
0,0,0.9985625,0.001437461,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.99805397,0.001946018,,,,,,
0,0,0.7115407,0.2884593,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.7140387,0.2859613,,,,,,
0,0,0.7182181,0.28178188,,,,,,
0,1,0.45345825,0.54654175,,,,,,
0,0,0.994473,0.005526994,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.8943896,0.10561039,,,,,,
0,0,0.99196744,0.008032569,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9221732,0.077826776,,,,,,
0,1,0.38964182,0.6103582,,,,,,
0,0,0.9761745,0.023825534,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99507475,0.004925251,,,,,,
0,0,0.8334548,0.16654521,,,,,,
0,0,0.9002025,0.09979749,,,,,,
0,0,0.9981805,0.001819481,,,,,,
0,0,0.999152,0.000848006,,,,,,
0,0,0.9794013,0.020598693,,,,,,
0,1,0.16853344,0.83146656,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.38813877,0.6118612,,,,,,
0,0,0.9995419,0.000458148,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9954617,0.00453832,,,,,,
0,0,0.82256097,0.17743905,,,,,,
1,1,0.2465198,0.7534802,,,,,,
0,1,0.21130866,0.78869134,,,,,,
0,1,0.36366123,0.6363388,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9556659,0.044334132,,,,,,
0,1,0.21811646,0.78188354,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.9592989,0.040701114,,,,,,
0,0,0.99492073,0.005079247,,,,,,
0,0,0.9405926,0.059407424,,,,,,
0,0,0.9748922,0.025107816,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.16853344,0.83146656,,,,,,
0,0,0.9390576,0.06094241,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9978446,0.002155447,,,,,,
0,1,0.49906105,0.50093895,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.95048404,0.049515978,,,,,,
0,0,0.9983692,0.001630812,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.8856458,0.114354216,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9995844,0.00041563,,,,,,
1,1,0.37370676,0.62629324,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.6852603,0.31473973,,,,,,
0,0,0.99980515,0.000194839,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.91627795,0.083722055,,,,,,
0,0,0.96310514,0.036894865,,,,,,
0,0,0.98696005,0.01303993,,,,,,
0,0,0.8357674,0.16423263,,,,,,
0,0,0.99791896,0.002081009,,,,,,
0,0,0.8986889,0.10131109,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.93043745,0.06956258,,,,,,
0,0,0.96752024,0.03247976,,,,,,
0,0,0.9863214,0.013678589,,,,,,
0,0,0.9727458,0.027254231,,,,,,
1,1,0.38358688,0.6164131,,,,,,
1,1,0.31896907,0.6810309,,,,,,
0,0,0.9998253,0.000174688,,,,,,
0,0,0.9775915,0.022408493,,,,,,
0,0,0.99640405,0.003595963,,,,,,
0,0,0.99261487,0.007385162,,,,,,
1,1,0.019983709,0.9800163,,,,,,
0,0,0.98387885,0.01612116,,,,,,
0,0,0.98093265,0.019067353,,,,,,
0,0,0.9990598,0.000940233,,,,,,
0,1,0.37387705,0.62612295,,,,,,
1,1,0.36466736,0.63533264,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.80455786,0.19544216,,,,,,
0,0,0.5402626,0.45973742,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.7363937,0.26360628,,,,,,
0,0,0.94440943,0.05559056,,,,,,
1,1,0.2984985,0.7015015,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.7129102,0.28708982,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99487,0.005130007,,,,,,
0,0,0.9995997,0.00040032,,,,,,
0,0,0.99971384,0.000286186,,,,,,
0,0,0.951626,0.04837398,,,,,,
1,1,0.34904188,0.6509581,,,,,,
0,0,0.99873835,0.001261635,,,,,,
0,0,0.6413763,0.35862368,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.2838906,0.7161094,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.99849135,0.001508655,,,,,,
0,0,0.9971707,0.002829331,,,,,,
0,0,0.9867149,0.013285102,,,,,,
0,0,0.83193946,0.16806051,,,,,,
0,0,0.99913174,0.000868272,,,,,,
0,0,0.6911595,0.30884048,,,,,,
0,0,0.9088902,0.091109835,,,,,,
0,0,0.9940325,0.005967506,,,,,,
0,1,0.31896907,0.6810309,,,,,,
1,1,0.16324896,0.83675104,,,,,,
0,0,0.83723474,0.16276528,,,,,,
0,0,0.9247392,0.0752608,,,,,,
0,0,0.82484955,0.17515045,,,,,,
0,1,0.3055374,0.6944626,,,,,,
0,0,0.7484742,0.25152582,,,,,,
0,0,0.91886455,0.081135474,,,,,,
0,1,0.36380988,0.6361901,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.73440653,0.26559347,,,,,,
0,0,0.90154904,0.09845094,,,,,,
0,0,0.99750054,0.002499447,,,,,,
0,0,0.9587429,0.041257095,,,,,,
0,0,0.9935118,0.00648818,,,,,,
0,1,0.29764193,0.70235807,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9566033,0.04339672,,,,,,
0,0,0.9990338,0.000966205,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.16324896,0.83675104,,,,,,
1,1,0.2984985,0.7015015,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,0,0.9982916,0.001708376,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.99777186,0.002228154,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.5097542,0.49024582,,,,,,
0,1,0.36380988,0.6361901,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.9147993,0.08520073,,,,,,
1,1,0.3655371,0.6344629,,,,,,
1,1,0.2581826,0.7418174,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.98999715,0.010002837,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,0,0.998229,0.00177095,,,,,,
0,0,0.98291594,0.01708407,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.77800477,0.22199526,,,,,,
1,1,0.16853344,0.83146656,,,,,,
0,0,0.55654013,0.4434599,,,,,,
0,0,0.9981704,0.001829617,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,1,0.38186914,0.61813086,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9886918,0.011308166,,,,,,
0,1,0.33430046,0.66569954,,,,,,
0,0,0.5062572,0.49374285,,,,,,
0,0,0.9907069,0.0092931,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.9995365,0.000463474,,,,,,
0,0,0.9994402,0.000559824,,,,,,
0,1,0.27057815,0.72942185,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.30970663,0.6902934,,,,,,
0,0,0.7560925,0.24390753,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9996174,0.000382584,,,,,,
0,0,0.9977024,0.002297609,,,,,,
0,0,0.77353317,0.22646682,,,,,,
0,0,0.999859,0.000141042,,,,,,
0,0,0.6656418,0.3343582,,,,,,
0,1,0.27238798,0.727612,,,,,,
0,0,0.9379219,0.06207812,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.3249058,0.6750942,,,,,,
0,0,0.954869,0.04513104,,,,,,
0,0,0.9997955,0.000204479,,,,,,
0,1,0.37472433,0.6252757,,,,,,
0,0,0.9977733,0.002226695,,,,,,
1,1,0.38051003,0.61948997,,,,,,
0,1,0.17321533,0.8267847,,,,,,
0,0,0.99734175,0.002658268,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.2179923,0.7820077,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9986507,0.001349299,,,,,,
0,0,0.90800166,0.091998324,,,,,,
0,0,0.9969367,0.003063322,,,,,,
0,1,0.42232984,0.57767016,,,,,,
0,0,0.7377722,0.2622278,,,,,,
0,0,0.90431714,0.095682874,,,,,,
0,1,0.3655371,0.6344629,,,,,,
1,1,0.36364144,0.63635856,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,0,0.998991,0.001008989,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.9910357,0.008964304,,,,,,
0,0,0.99162215,0.008377843,,,,,,
0,1,0.46864122,0.5313588,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.8863759,0.11362408,,,,,,
0,0,0.8157685,0.18423152,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.44925433,0.55074567,,,,,,
0,0,0.92725164,0.07274834,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,1,0.24478465,0.75521535,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.99982804,0.00017194,,,,,,
0,1,0.33640552,0.6635945,,,,,,
1,1,0.31896907,0.6810309,,,,,,
0,1,0.31896907,0.6810309,,,,,,
1,1,0.33430046,0.66569954,,,,,,
0,1,0.36364144,0.63635856,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.999639,0.000361025,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.39534676,0.60465324,,,,,,
1,0,0.58862776,0.41137224,,,,,,
1,1,0.2179923,0.7820077,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,0,0.8974255,0.10257452,,,,,,
0,0,0.99755466,0.002445329,,,,,,
0,1,0.31896907,0.6810309,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.9060255,0.09397446,,,,,,
0,0,0.99986297,0.000137043,,,,,,
0,1,0.34904188,0.6509581,,,,,,
0,0,0.9917362,0.008263822,,,,,,
0,0,0.971553,0.028446969,,,,,,
0,0,0.98856026,0.011439716,,,,,,
0,0,0.95697033,0.04302968,,,,,,
0,0,0.8978579,0.10214211,,,,,,
1,0,0.8050915,0.19490848,,,,,,
1,0,0.58061755,0.41938242,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.99592805,0.004071974,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.98560363,0.014396375,,,,,,
0,0,0.9999063,9.37E-05,,,,,,
1,1,0.2494995,0.7505005,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.864915,0.13508496,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.92911685,0.07088318,,,,,,
0,0,0.9978099,0.002190116,,,,,,
1,1,0.34904188,0.6509581,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.35013998,0.64986,,,,,,
0,1,0.33640552,0.6635945,,,,,,
0,1,0.31705308,0.6829469,,,,,,
0,0,0.95632863,0.04367138,,,,,,
0,0,0.9522788,0.047721222,,,,,,
0,0,0.8946961,0.105303876,,,,,,
0,1,0.2984985,0.7015015,,,,,,
1,1,0.18625432,0.8137457,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.37370676,0.62629324,,,,,,
1,1,0.36364144,0.63635856,,,,,,
0,0,0.9990905,0.000909499,,,,,,
1,1,0.17321533,0.8267847,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,0,0.9698855,0.03011447,,,,,,
0,1,0.29764193,0.70235807,,,,,,
1,1,0.34904188,0.6509581,,,,,,
0,0,0.5938417,0.40615833,,,,,,
0,0,0.99282974,0.00717026,,,,,,
0,0,0.7109321,0.28906792,,,,,,
0,0,0.7532705,0.24672951,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.33640552,0.6635945,,,,,,
1,1,0.3655371,0.6344629,,,,,,
0,0,0.99851614,0.001483883,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.9794837,0.020516276,,,,,,
0,0,0.9960268,0.003973166,,,,,,
0,0,0.9958546,0.004145393,,,,,,
0,0,0.8119901,0.1880099,,,,,,
0,0,0.98466945,0.015330549,,,,,,
0,0,0.87586457,0.124135435,,,,,,
0,0,0.8894553,0.1105447,,,,,,
0,1,0.33640552,0.6635945,,,,,,
1,0,0.7003283,0.2996717,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.9668847,0.03311533,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,0,0.99911666,0.000883326,,,,,,
0,0,0.9850228,0.014977242,,,,,,
0,0,0.9998311,0.000168903,,,,,,
0,0,0.84256667,0.15743332,,,,,,
0,0,0.9999318,6.82E-05,,,,,,
1,1,0.33640552,0.6635945,,,,,,
0,1,0.3655371,0.6344629,,,,,,
0,0,0.83445776,0.16554223,,,,,,
0,1,0.37370676,0.62629324,,,,,,
0,1,0.2984985,0.7015015,,,,,,
0,1,0.36364144,0.63635856,,,,,,
0,1,0.33640552,0.6635945,,,,,,
